path,name,extension,size_bytes,size_human,modified_at,depth,top_level,category,git_state,is_symlink
src/modules/security/domain/low-sensitive-output-guard.ts,low-sensitive-output-guard.ts,.ts,3944,3.85 KB,2026-07-08 21:30:06,5,src,business-module,tracked,False
src/modules/security/domain/safety-switch.ts,safety-switch.ts,.ts,3124,3.05 KB,2026-07-08 21:30:06,5,src,business-module,tracked,False
src/modules/security/server/access-context.ts,access-context.ts,.ts,1426,1.39 KB,2026-07-12 14:58:40,5,src,business-module,tracked,False
src/modules/security/server/formal-request-provenance-owner.ts,formal-request-provenance-owner.ts,.ts,15365,15.00 KB,2026-07-22 17:22:43,5,src,business-module,tracked,False
src/modules/security/server/institution-access-context.ts,institution-access-context.ts,.ts,3850,3.76 KB,2026-07-18 03:54:19,5,src,business-module,tracked,False
src/modules/security/server/institution-anchor-provider.ts,institution-anchor-provider.ts,.ts,16280,15.90 KB,2026-07-22 16:45:30,5,src,business-module,tracked,False
src/modules/security/server/institution-anchor-repository.ts,institution-anchor-repository.ts,.ts,1599,1.56 KB,2026-07-22 13:04:03,5,src,business-module,tracked,False
src/modules/security/server/institution-guard-evidence.ts,institution-guard-evidence.ts,.ts,19165,18.72 KB,2026-07-22 14:07:00,5,src,business-module,tracked,False
src/modules/security/server/institution-guard-reference.ts,institution-guard-reference.ts,.ts,18083,17.66 KB,2026-07-22 16:08:28,5,src,business-module,tracked,False
src/modules/security/server/institution-guard-runtime-config.ts,institution-guard-runtime-config.ts,.ts,11343,11.08 KB,2026-07-22 20:12:29,5,src,business-module,tracked,False
src/modules/security/server/institution-membership-provider.ts,institution-membership-provider.ts,.ts,34664,33.85 KB,2026-07-22 18:16:30,5,src,business-module,tracked,False
src/modules/security/server/institution-request-authorization.ts,institution-request-authorization.ts,.ts,10431,10.19 KB,2026-07-22 23:09:05,5,src,business-module,tracked,False
src/modules/security/server/institution-scope-guard.ts,institution-scope-guard.ts,.ts,22556,22.03 KB,2026-07-22 15:26:55,5,src,business-module,tracked,False
src/modules/security/server/institution-section-guard.ts,institution-section-guard.ts,.ts,18798,18.36 KB,2026-07-22 23:09:05,5,src,business-module,tracked,False
src/modules/security/server/mutation-request-security.ts,mutation-request-security.ts,.ts,1381,1.35 KB,2026-07-15 11:39:18,5,src,business-module,tracked,False
src/modules/security/server/secretEncryption.ts,secretEncryption.ts,.ts,4333,4.23 KB,2026-06-15 01:08:26,5,src,business-module,tracked,False
src/modules/security/tests/AccessContext.test.ts,AccessContext.test.ts,.ts,7774,7.59 KB,2026-07-12 14:58:40,5,src,business-module,tracked,False
src/modules/security/tests/AccessControlDomain.test.ts,AccessControlDomain.test.ts,.ts,26789,26.16 KB,2026-07-15 11:39:18,5,src,business-module,tracked,False
src/modules/security/tests/FormalRequestProvenanceOwner.test.ts,FormalRequestProvenanceOwner.test.ts,.ts,25923,25.32 KB,2026-07-22 17:22:43,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionAccessContext.test.ts,InstitutionAccessContext.test.ts,.ts,7043,6.88 KB,2026-07-18 03:54:19,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionAccessDomain.test.ts,InstitutionAccessDomain.test.ts,.ts,9101,8.89 KB,2026-07-18 03:54:19,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionAnchorProvider.test.ts,InstitutionAnchorProvider.test.ts,.ts,28441,27.77 KB,2026-07-22 16:45:30,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionAnchorRepository.test.ts,InstitutionAnchorRepository.test.ts,.ts,3483,3.40 KB,2026-07-22 13:04:03,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionGuardEvidence.test.ts,InstitutionGuardEvidence.test.ts,.ts,7569,7.39 KB,2026-07-22 14:07:00,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionGuardEvidenceBoundary.test.ts,InstitutionGuardEvidenceBoundary.test.ts,.ts,7745,7.56 KB,2026-07-18 12:21:12,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionGuardReference.test.ts,InstitutionGuardReference.test.ts,.ts,8474,8.28 KB,2026-07-22 16:08:28,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionGuardReferenceBoundary.test.ts,InstitutionGuardReferenceBoundary.test.ts,.ts,10872,10.62 KB,2026-07-22 16:08:28,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionGuardRuntimeConfig.test.ts,InstitutionGuardRuntimeConfig.test.ts,.ts,7667,7.49 KB,2026-07-22 20:12:29,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionMembershipProvider.test.ts,InstitutionMembershipProvider.test.ts,.ts,43912,42.88 KB,2026-07-22 18:16:30,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionRequestAuthorization.test.ts,InstitutionRequestAuthorization.test.ts,.ts,30931,30.21 KB,2026-07-22 23:09:05,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionScopeGuard.test.ts,InstitutionScopeGuard.test.ts,.ts,47725,46.61 KB,2026-07-22 18:04:43,5,src,business-module,tracked,False
src/modules/security/tests/InstitutionSectionGuard.test.ts,InstitutionSectionGuard.test.ts,.ts,38397,37.50 KB,2026-07-22 23:09:05,5,src,business-module,tracked,False
src/modules/security/tests/LowSensitiveOutputGuard.test.ts,LowSensitiveOutputGuard.test.ts,.ts,3782,3.69 KB,2026-07-08 21:30:06,5,src,business-module,tracked,False
src/modules/security/tests/MutationRequestSecurity.test.ts,MutationRequestSecurity.test.ts,.ts,4035,3.94 KB,2026-07-15 11:39:18,5,src,business-module,tracked,False
src/modules/security/tests/SafetySwitchApiRoute.test.ts,SafetySwitchApiRoute.test.ts,.ts,6763,6.60 KB,2026-07-22 10:15:04,5,src,business-module,tracked,False
src/modules/security/tests/SafetySwitchDomain.test.ts,SafetySwitchDomain.test.ts,.ts,2901,2.83 KB,2026-07-08 21:30:06,5,src,business-module,tracked,False
src/modules/security/tests/SecretEncryption.test.ts,SecretEncryption.test.ts,.ts,5164,5.04 KB,2026-06-15 01:08:26,5,src,business-module,tracked,False
src/modules/workspace/components/InstitutionWorkspace.tsx,InstitutionWorkspace.tsx,.tsx,89287,87.19 KB,2026-07-22 10:29:47,5,src,business-module,tracked,False
src/modules/workspace/components/PlatformConsole.tsx,PlatformConsole.tsx,.tsx,27162,26.53 KB,2026-07-13 11:15:39,5,src,business-module,tracked,False
src/modules/workspace/domain/institution-dashboard-view-models.ts,institution-dashboard-view-models.ts,.ts,9018,8.81 KB,2026-07-22 10:29:47,5,src,business-module,tracked,False
src/modules/workspace/domain/institution-dashboard.ts,institution-dashboard.ts,.ts,2855,2.79 KB,2026-07-15 16:46:53,5,src,business-module,tracked,False
src/modules/workspace/domain/platform-dashboard.ts,platform-dashboard.ts,.ts,10633,10.38 KB,2026-07-13 11:15:39,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-business-closed-loop-readonly-aggregation-view-models.ts,v1-business-closed-loop-readonly-aggregation-view-models.ts,.ts,8560,8.36 KB,2026-06-11 14:50:48,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-knowledge-base-catalog-readonly-view-models.ts,v1-knowledge-base-catalog-readonly-view-models.ts,.ts,6946,6.78 KB,2026-06-11 15:38:19,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-knowledge-base-readonly-view-models.ts,v1-knowledge-base-readonly-view-models.ts,.ts,10607,10.36 KB,2026-06-11 15:17:59,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-knowledge-base-version-visibility-readonly-view-models.ts,v1-knowledge-base-version-visibility-readonly-view-models.ts,.ts,11204,10.94 KB,2026-06-11 15:52:39,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-low-sensitivity-field-whitelist.ts,v1-low-sensitivity-field-whitelist.ts,.ts,4492,4.39 KB,2026-06-11 14:34:50,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-management-readonly-config-view-models.ts,v1-management-readonly-config-view-models.ts,.ts,7431,7.26 KB,2026-06-11 14:50:48,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-opportunity-readonly-view-models.ts,v1-opportunity-readonly-view-models.ts,.ts,6178,6.03 KB,2026-06-09 20:48:21,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-readonly-feature-policy.ts,v1-readonly-feature-policy.ts,.ts,3538,3.46 KB,2026-06-11 14:50:48,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-workspace-dashboard-readonly-aggregation-view-models.ts,v1-workspace-dashboard-readonly-aggregation-view-models.ts,.ts,17286,16.88 KB,2026-06-12 20:24:52,5,src,business-module,tracked,False
src/modules/workspace/domain/v1-workspace-dashboard-readonly-api-contract.ts,v1-workspace-dashboard-readonly-api-contract.ts,.ts,9689,9.46 KB,2026-06-12 21:22:32,5,src,business-module,tracked,False
src/modules/workspace/tests/V1BusinessClosedLoopReadonly.test.ts,V1BusinessClosedLoopReadonly.test.ts,.ts,12214,11.93 KB,2026-06-11 10:10:08,5,src,business-module,tracked,False
src/modules/workspace/tests/V1BusinessClosedLoopReadonlyAggregation.test.ts,V1BusinessClosedLoopReadonlyAggregation.test.ts,.ts,12133,11.85 KB,2026-06-11 14:34:50,5,src,business-module,tracked,False
src/modules/workspace/tests/V1InstitutionPlatformManagementReadonlyConfig.test.ts,V1InstitutionPlatformManagementReadonlyConfig.test.ts,.ts,9694,9.47 KB,2026-06-11 14:34:50,5,src,business-module,tracked,False
src/modules/workspace/tests/V1KnowledgeBaseCatalogReadonly.test.ts,V1KnowledgeBaseCatalogReadonly.test.ts,.ts,14285,13.95 KB,2026-06-11 15:38:19,5,src,business-module,tracked,False
src/modules/workspace/tests/V1KnowledgeBaseReadonlyBoundary.test.ts,V1KnowledgeBaseReadonlyBoundary.test.ts,.ts,15251,14.89 KB,2026-06-11 15:17:59,5,src,business-module,tracked,False
src/modules/workspace/tests/V1KnowledgeBaseVersionVisibilityReadonly.test.ts,V1KnowledgeBaseVersionVisibilityReadonly.test.ts,.ts,14061,13.73 KB,2026-06-11 15:52:39,5,src,business-module,tracked,False
src/modules/workspace/tests/V1LowSensitivityFieldWhitelist.test.ts,V1LowSensitivityFieldWhitelist.test.ts,.ts,7476,7.30 KB,2026-06-11 14:34:50,5,src,business-module,tracked,False
src/modules/workspace/tests/V1ReadonlyDemoGateAcceptance.test.tsx,V1ReadonlyDemoGateAcceptance.test.tsx,.tsx,25559,24.96 KB,2026-07-18 04:07:53,5,src,business-module,tracked,False
src/modules/workspace/tests/V1ReadonlyFeaturePolicy.test.ts,V1ReadonlyFeaturePolicy.test.ts,.ts,7576,7.40 KB,2026-06-11 14:50:48,5,src,business-module,tracked,False
src/modules/workspace/tests/V1WorkspaceDashboardReadonlyAggregation.test.ts,V1WorkspaceDashboardReadonlyAggregation.test.ts,.ts,14732,14.39 KB,2026-06-12 20:24:52,5,src,business-module,tracked,False
src/modules/workspace/tests/V1WorkspaceDashboardReadonlyAggregationApiRoute.test.ts,V1WorkspaceDashboardReadonlyAggregationApiRoute.test.ts,.ts,1458,1.42 KB,2026-07-18 19:40:35,5,src,business-module,tracked,False
src/modules/workspace/tests/V1WorkspaceDashboardReadonlyApiContract.test.ts,V1WorkspaceDashboardReadonlyApiContract.test.ts,.ts,13578,13.26 KB,2026-06-12 21:22:32,5,src,business-module,tracked,False
src/modules/workspace/tests/WorkspaceDashboardDomain.test.ts,WorkspaceDashboardDomain.test.ts,.ts,25849,25.24 KB,2026-07-22 10:29:47,5,src,business-module,tracked,False
src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,WorkspaceEntryPages.test.tsx,.tsx,217367,212.27 KB,2026-07-22 10:29:47,5,src,business-module,tracked,False
src/server/context/request-context.ts,request-context.ts,.ts,167,167.00 B,2026-05-29 15:00:41,4,src,other,tracked,False
src/server/db/client.ts,client.ts,.ts,1721,1.68 KB,2026-06-25 20:23:32,4,src,other,tracked,False
src/server/db/schema.ts,schema.ts,.ts,127336,124.35 KB,2026-07-22 10:58:52,4,src,other,tracked,False
src/server/db/seed-demo-data.ts,seed-demo-data.ts,.ts,61854,60.40 KB,2026-07-15 18:38:00,4,src,other,tracked,False
src/server/db/seed-guard.ts,seed-guard.ts,.ts,2061,2.01 KB,2026-07-11 22:52:15,4,src,other,tracked,False
src/server/db/tests/DatabaseClient.test.ts,DatabaseClient.test.ts,.ts,1736,1.70 KB,2026-06-25 20:23:32,5,src,tests,tracked,False
src/server/db/tests/MigrationGuard.test.ts,MigrationGuard.test.ts,.ts,12434,12.14 KB,2026-07-11 22:52:15,5,src,tests,tracked,False
src/server/db/tests/ProductionReadinessDocs.test.ts,ProductionReadinessDocs.test.ts,.ts,3789,3.70 KB,2026-07-15 11:39:18,5,src,tests,tracked,False
src/server/db/tests/Schema.test.ts,Schema.test.ts,.ts,147004,143.56 KB,2026-07-22 10:58:52,5,src,tests,tracked,False
src/server/db/tests/SeedGuard.test.ts,SeedGuard.test.ts,.ts,5464,5.34 KB,2026-07-11 22:52:15,5,src,tests,tracked,False
src/shared/ui/button.tsx,button.tsx,.tsx,1105,1.08 KB,2026-05-29 15:00:41,4,src,shared,tracked,False
src/shared/utils/cn.ts,cn.ts,.ts,169,169.00 B,2026-05-29 15:00:41,4,src,shared,tracked,False
src/shared/utils/tar.ts,tar.ts,.ts,2308,2.25 KB,2026-06-19 02:32:34,4,src,shared,tracked,False
src/test/setup.ts,setup.ts,.ts,384,384.00 B,2026-05-29 17:28:50,3,src,other,tracked,False
tsconfig.json,tsconfig.json,.json,723,723.00 B,2026-07-15 11:39:18,1,(root),other,tracked,False
tsconfig.tsbuildinfo,tsconfig.tsbuildinfo,.tsbuildinfo,488442,476.99 KB,2026-07-22 20:25:02,1,(root),other,other,False
var/.DS_Store,.DS_Store,,6148,6.00 KB,2026-06-25 11:47:21,2,var,other,other,False
var/homepage-brand-assets/homepage-brand/share_image/homepage-brand-asset-7938f805-1497-4ca3-ae92-f6c448666d5c-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,homepage-brand-asset-7938f805-1497-4ca3-ae92-f6c448666d5c-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,.jpg,151702,148.15 KB,2026-06-22 00:39:47,5,var,other,other,False
var/homepage-brand-assets/homepage-brand/share_image/homepage-brand-asset-7a3a9242-b6e0-46d3-80be-2bb6dc92d527-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,homepage-brand-asset-7a3a9242-b6e0-46d3-80be-2bb6dc92d527-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,.jpg,151702,148.15 KB,2026-06-22 00:38:11,5,var,other,other,False
var/homepage-brand-assets/homepage-brand/share_image/homepage-brand-asset-9d580a98-dc8b-4a8a-9736-16edf78df246-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,homepage-brand-asset-9d580a98-dc8b-4a8a-9736-16edf78df246-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,.jpg,151702,148.15 KB,2026-06-22 00:48:38,5,var,other,other,False
var/homepage-brand-assets/homepage-brand/share_image/homepage-brand-asset-d697391a-8aa2-4f47-921c-b701e47e3328-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,homepage-brand-asset-d697391a-8aa2-4f47-921c-b701e47e3328-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,.jpg,151702,148.15 KB,2026-06-22 11:28:14,5,var,other,other,False
var/homepage-brand-assets/homepage-brand/share_image/homepage-brand-asset-e4acd7a0-8881-436d-8655-edf5b5bb433c-aaf5f054a848efd65240b48579f7b691bf4f313a69f8688836e9ddf862965702.png,homepage-brand-asset-e4acd7a0-8881-436d-8655-edf5b5bb433c-aaf5f054a848efd65240b48579f7b691bf4f313a69f8688836e9ddf862965702.png,.png,240804,235.16 KB,2026-06-22 00:37:54,5,var,other,other,False
var/homepage-brand-assets/homepage-brand/share_image/homepage-brand-asset-eee465b9-55fc-4df8-908f-d9131bb421d0-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,homepage-brand-asset-eee465b9-55fc-4df8-908f-d9131bb421d0-e0d1173154ad211ba7c297909c095b8f3e537d504ae1cdf7ebfcab721fd95366.jpg,.jpg,151702,148.15 KB,2026-06-22 01:15:26,5,var,other,other,False
var/homepage-brand-local-store.json,homepage-brand-local-store.json,.json,84601,82.62 KB,2026-06-22 11:29:48,2,var,other,other,False
var/knowledge-files/growth-tenant-chengxing/inst-doc-0cf001efd2cfa0a8858fd54b1202560161f7e501/kb-file-c9d734bb-328b-4e70-b742-4a665bdcb815-9e174420aed69114a5bcb57418256fabf295b9ffeeb2bdda7d2151fea545470c.bin,kb-file-c9d734bb-328b-4e70-b742-4a665bdcb815-9e174420aed69114a5bcb57418256fabf295b9ffeeb2bdda7d2151fea545470c.bin,.bin,164,164.00 B,2026-07-06 10:31:30,5,var,other,other,False
var/knowledge-files/growth-tenant-chengxing/inst-doc-487854dd6ac05694b4dcb4aecc934c35ad2a7a5d/kb-file-6a23c3a1-a7ae-4112-a316-306277043110-b1f4662f1a8b620e9392daa4b20621abb95952b7a4c53884e5b8e554a66c0b4f.bin,kb-file-6a23c3a1-a7ae-4112-a316-306277043110-b1f4662f1a8b620e9392daa4b20621abb95952b7a4c53884e5b8e554a66c0b4f.bin,.bin,88,88.00 B,2026-07-05 02:07:43,5,var,other,other,False
var/knowledge-files/growth-tenant-chengxing/inst-doc-530788e838a4a3278133869030c6795ba333506a/kb-file-1fbed25b-51ed-424a-83b3-0a450bd79ba9-aee95a0519a62058d392c687a9263752c63738d5d3e7da3d9b7392f413df591e.bin,kb-file-1fbed25b-51ed-424a-83b3-0a450bd79ba9-aee95a0519a62058d392c687a9263752c63738d5d3e7da3d9b7392f413df591e.bin,.bin,33,33.00 B,2026-07-06 10:32:07,5,var,other,other,False
var/knowledge-files/growth-tenant-chengxing/inst-doc-5f3332e2690f934475e536c831aa6b647e86083d/kb-file-382c19d7-9e7e-4273-b8e6-34aca794fdcd-693b8dbf2b3c92caabe543479c5b22278d5b5be18283e5b61aec4e2fb370c4c7.bin,kb-file-382c19d7-9e7e-4273-b8e6-34aca794fdcd-693b8dbf2b3c92caabe543479c5b22278d5b5be18283e5b61aec4e2fb370c4c7.bin,.bin,82,82.00 B,2026-07-04 21:14:04,5,var,other,other,False
var/knowledge-files/growth-tenant-chengxing/inst-doc-73d8f88fcb6306d4ddfdd7d7344f182434ab5d69/kb-file-5d55e88a-889d-4ab2-902a-70b01c6804a1-5696c8e426ec48aab8e5fed2f3e488a07c51c358d6bddb1fb25b1a7ed088fe59.bin,kb-file-5d55e88a-889d-4ab2-902a-70b01c6804a1-5696c8e426ec48aab8e5fed2f3e488a07c51c358d6bddb1fb25b1a7ed088fe59.bin,.bin,163,163.00 B,2026-07-06 10:08:36,5,var,other,other,False
var/knowledge-files/growth-tenant-chengxing/inst-doc-7ce2a3e2d83a8908fb0ab93d5c02ebf0caada32c/kb-file-1ea572a2-b295-4c59-8b1d-6a31a400f2ec-850dd882b6f7d2aba7767b04665d701c50f9229c4438c3df66c2f7d47bd97c4c.bin,kb-file-1ea572a2-b295-4c59-8b1d-6a31a400f2ec-850dd882b6f7d2aba7767b04665d701c50f9229c4438c3df66c2f7d47bd97c4c.bin,.bin,75,75.00 B,2026-07-06 10:08:36,5,var,other,other,False
